Transaction ID,Date,City,Branch,Shop Name,Product ID,Product Category,Unit Price,Qty Sold,Revenue,Profit,Weekday,Year,Month
CUS1217,44943,New York,Brooklyn,Beanery,SKT001,Desserts,2.2,2,4.4,1.54,Tue,2023,Jan
CUS1218,44298,Seattle,Pike Place,Perk Café,COF001,Specialty Drinks,3,1,3,1.05,Mon,2021,Apr
CUS1219,44616,New York,Central Park,C P Coffee ,CLD001,Cold Drinks,4.5,1,4.5,1.575,Thu,2022,Feb
CUS1220,44452,New York,Brooklyn,Beanery,DES001,Coffee Beverages,3,1,3,1.05,Mon,2021,Sep
CUS1221,44200,Los Angeles,Venice Beach,Beach Cafe,SPC001,Desserts,3,2,6,2.1,Mon,2021,Jan
CUS1222,44537,Chicago,Madison Street,Park Brew,DES001,Specialty Drinks,2.2,2,4.4,1.54,Tue,2021,Dec
CUS1223,45230,Austin,Central Park,Suburban Sip Spot,SND001,Specialty Drinks,3.25,1,3.25,1.1375,Tue,2023,Oct
CUS1224,44484,Los Angeles,Hollywood Hills,Hills Cafe,SPC001,Snacks,2.5,2,5,1.75,Fri,2021,Oct
CUS1225,45232,Austin,Central Park,Suburban Sip Spot,COF001,Coffee Beverages,2.5,2,5,1.75,Thu,2023,Nov
CUS1226,44980,New York,Brooklyn,Beanery,COF001,Coffee Beverages,2,1,2,0.7,Thu,2023,Feb
CUS1227,45163,New York,Brooklyn,Sip & Savor,CLD001,Sandwiches ,3.5,1,3.5,1.225,Fri,2023,Aug
CUS1228,44727,New York,Central Park,C P Coffee ,COF001,Specialty Drinks,3,2,6,2.1,Wed,2022,Jun
CUS1229,44395,Los Angeles,Hollywood Hills,Hills Cafe,DES001,Desserts,3.1,1,3.1,1.085,Sun,2021,Jul
CUS1230,44368,Los Angeles,Venice Beach,Beach Cafe,DES001,Specialty Drinks,3,2,6,2.1,Mon,2021,Jun
CUS1231,44742,Los Angeles,Hollywood Hills,Hills Cafe,SKT001,Tea Beverages,3.75,1,3.75,1.3125,Thu,2022,Jun
CUS1232,44907,Seattle,Capitol Hill,Brew Cafe,COF001,Tea Beverages,2.55,1,2.55,0.8925,Mon,2022,Dec
CUS1233,44728,Los Angeles,Venice Beach,Beach Cafe,SPC001,Specialty Drinks,4,2,8,2.8,Thu,2022,Jun
CUS1234,44406,Seattle,Pike Place,Perk Café,SKT001,Specialty Drinks,3,2,6,2.1,Thu,2021,Jul
CUS1235,44379,Los Angeles,Hollywood Hills,Hills Cafe,COF001,Cold Drinks,4,1,4,1.4,Fri,2021,Jul
CUS1236,44844,New York,Central Park,C P Coffee ,CLD001,Specialty Drinks,3.5,1,3.5,1.225,Mon,2022,Oct
CUS1237,44676,New York,Brooklyn,Sip & Savor,TEA001,Tea Beverages,2.5,1,2.5,0.875,Mon,2022,Apr
CUS1238,44619,Chicago,Madison Street,Park Brew,COF001,Tea Beverages,2.2,2,4.4,1.54,Sun,2022,Feb
CUS1239,45014,New York,Central Park,TSQ Brew,COF001,Sandwiches ,3.1,2,6.2,2.17,Wed,2023,Mar
CUS1240,44576,Chicago,Michigan Avenue,Loop Latte Lounge,SND001,Specialty Drinks,3.75,2,7.5,2.625,Sat,2022,Jan
CUS1241,44234,New York,Brooklyn,Beanery,TEA001,Coffee Beverages,2.5,1,2.5,0.875,Sun,2021,Feb
CUS1242,44717,Chicago,Michigan Avenue,Magnificent Mile Cafe,SND001,Specialty Drinks,2.5,2,5,1.75,Sun,2022,Jun
CUS1243,45165,Seattle,Capitol Hill,Brew Cafe,DES001,Specialty Drinks,3.5,2,7,2.45,Sun,2023,Aug
CUS1244,44416,Austin,Zilker Park,Lakeside Brew ,DES001,Snacks,3.75,2,7.5,2.625,Sun,2021,Aug
CUS1245,44792,Los Angeles,Hollywood Hills,Hills Cafe,COF001,Cold Drinks,2.2,2,4.4,1.54,Fri,2022,Aug
CUS1246,44847,Austin,Central Park,Suburban Sip Spot,SKT001,Specialty Drinks,2.2,2,4.4,1.54,Thu,2022,Oct
CUS1247,45084,Chicago,Michigan Avenue,Magnificent Mile Cafe,CLD001,Sandwiches ,3,1,3,1.05,Wed,2023,Jun
CUS1248,44737,Seattle,Capitol Hill,Brew Cafe,SND001,Cold Drinks,2,2,4,1.4,Sat,2022,Jun
CUS1249,44806,Austin,Central Park,Suburban Sip Spot,SND001,Coffee Beverages,3.5,1,3.5,1.225,Fri,2022,Sep
CUS1250,45049,Austin,Central Park,Suburban Sip Spot,SKT001,Sandwiches ,3.75,2,7.5,2.625,Wed,2023,May
CUS1251,45199,Los Angeles,Hollywood Hills,Hills Cafe,COF001,Sandwiches ,3,1,3,1.05,Sat,2023,Sep
CUS1252,45159,Los Angeles,Hollywood Hills,Hills Cafe,TEA001,Sandwiches ,2.5,2,5,1.75,Mon,2023,Aug
CUS1253,44643,Los Angeles,Capitol Hill,Espresso,SKT001,Sandwiches ,2.5,2,5,1.75,Wed,2022,Mar
CUS1254,44742,Austin,Central Park,Suburban Sip Spot,TEA001,Coffee Beverages,3,1,3,1.05,Thu,2022,Jun
CUS1255,44758,Chicago,Michigan Avenue,Loop Latte Lounge,SKT001,Specialty Drinks,3.75,1,3.75,1.3125,Sat,2022,Jul
CUS1256,45122,Austin,Zilker Park,Lakeside Brew ,COF001,Tea Beverages,2.5,1,2.5,0.875,Sat,2023,Jul
CUS1257,44294,New York,Central Park,TSQ Brew,CLD001,Snacks,3.25,1,3.25,1.1375,Thu,2021,Apr
CUS1258,44809,Los Angeles,Venice Beach,Coffee House,CLD001,Sandwiches ,2.5,2,5,1.75,Mon,2022,Sep
CUS1259,44929,Austin,Central Park,Suburban Sip Spot,CLD001,Cold Drinks,3.25,1,3.25,1.1375,Tue,2023,Jan
CUS1260,44456,Los Angeles,Venice Beach,Coffee House,CLD001,Coffee Beverages,2.2,2,4.4,1.54,Fri,2021,Sep
CUS1261,44544,Austin,Zilker Park,Lakeside Brew ,SKT001,Coffee Beverages,3.1,1,3.1,1.085,Tue,2021,Dec
CUS1262,45118,Los Angeles,Venice Beach,Coffee House,CLD001,Tea Beverages,3.75,1,3.75,1.3125,Tue,2023,Jul
CUS1263,44262,Chicago,Michigan Avenue,Magnificent Mile Cafe,DES001,Snacks,2,2,4,1.4,Sun,2021,Mar
CUS1264,44986,Chicago,Michigan Avenue,Magnificent Mile Cafe,TEA001,Tea Beverages,3,1,3,1.05,Wed,2023,Mar
CUS1265,45134,Austin,Central Park,Delight Café,DES001,Snacks,2.5,2,5,1.75,Thu,2023,Jul
CUS1266,45101,Los Angeles,Hollywood Hills,Hills Cafe,TEA001,Desserts,3,2,6,2.1,Sat,2023,Jun
CUS1267,45071,Seattle,Capitol Hill,Brew Cafe,COF001,Tea Beverages,3.75,2,7.5,2.625,Thu,2023,May
CUS1268,44257,New York,Central Park,C P Coffee ,SND001,Specialty Drinks,3.5,1,3.5,1.225,Tue,2021,Mar
CUS1269,44986,Los Angeles,Hollywood Hills,Hills Cafe,SPC001,Sandwiches ,2,2,4,1.4,Wed,2023,Mar
CUS1270,44344,New York,Brooklyn,Sip & Savor,SKT001,Specialty Drinks,2.5,1,2.5,0.875,Fri,2021,May
CUS1271,44460,Austin,Zilker Park,Lakeside Brew ,SKT001,Desserts,3,2,6,2.1,Tue,2021,Sep
CUS1272,44257,Los Angeles,Venice Beach,Coffee House,SPC001,Cold Drinks,2.5,2,5,1.75,Tue,2021,Mar
CUS1273,44206,Chicago,Michigan Avenue,Magnificent Mile Cafe,DES001,Tea Beverages,3,1,3,1.05,Sun,2021,Jan
CUS1274,45160,New York,Central Park,C P Coffee ,DES001,Snacks,3.5,2,7,2.45,Tue,2023,Aug
CUS1275,44429,Los Angeles,Capitol Hill,Espresso,DES001,Coffee Beverages,3.75,1,3.75,1.3125,Sat,2021,Aug
CUS1276,45045,Seattle,Capitol Hill,Brew Cafe,SPC001,Sandwiches ,2.5,2,5,1.75,Sat,2023,Apr
CUS1277,44236,New York,Brooklyn,Beanery,TEA001,Tea Beverages,2.45,1,2.45,0.8575,Tue,2021,Feb
CUS1278,45243,Los Angeles,Venice Beach,Coffee House,SND001,Specialty Drinks,4.25,2,8.5,2.975,Mon,2023,Nov
CUS1279,45018,Chicago,Madison Street,Park Brew,SKT001,Coffee Beverages,2.2,2,4.4,1.54,Sun,2023,Apr
CUS1280,44988,Seattle,Capitol Hill,Brew Cafe,SPC001,Cold Drinks,3.25,1,3.25,1.1375,Fri,2023,Mar
CUS1281,44375,New York,Brooklyn,Sip & Savor,SKT001,Specialty Drinks,3,1,3,1.05,Mon,2021,Jun
CUS1282,44703,Austin,Central Park,Suburban Sip Spot,DES001,Desserts,4.25,2,8.5,2.975,Sun,2022,May
CUS1283,45136,Seattle,Pike Place,Perk Café,SND001,Snacks,2.5,1,2.5,0.875,Sat,2023,Jul
CUS1284,44256,New York,Brooklyn,Beanery,COF001,Desserts,3,1,3,1.05,Mon,2021,Mar
CUS1285,45072,Los Angeles,Hollywood Hills,Hills Cafe,CLD001,Cold Drinks,3.75,1,3.75,1.3125,Fri,2023,May
CUS1286,44953,Chicago,Michigan Avenue,Loop Latte Lounge,SND001,Sandwiches ,3.75,2,7.5,2.625,Fri,2023,Jan
CUS1287,44503,Austin,Central Park,Suburban Sip Spot,SPC001,Coffee Beverages,3.1,2,6.2,2.17,Wed,2021,Nov
CUS1288,44851,New York,Brooklyn,Beanery,COF001,Sandwiches ,2.5,2,5,1.75,Mon,2022,Oct
CUS1289,44880,Chicago,Madison Street,Park Roaste,SND001,Sandwiches ,3.1,2,6.2,2.17,Tue,2022,Nov
CUS1290,45118,Seattle,Capitol Hill,Brew Cafe,DES001,Sandwiches ,2.5,2,5,1.75,Tue,2023,Jul
CUS1291,45079,Austin,Central Park,Suburban Sip Spot,SKT001,Snacks,3,2,6,2.1,Fri,2023,Jun
CUS1292,45026,Chicago,Michigan Avenue,Loop Latte Lounge,COF001,Snacks,4.25,2,8.5,2.975,Mon,2023,Apr
CUS1293,44204,Chicago,Michigan Avenue,Magnificent Mile Cafe,COF001,Sandwiches ,4,1,4,1.4,Fri,2021,Jan
CUS1294,44798,New York,Brooklyn,Sip & Savor,SND001,Specialty Drinks,3.75,1,3.75,1.3125,Thu,2022,Aug
CUS1295,45071,New York,Brooklyn,Sip & Savor,SPC001,Specialty Drinks,4.25,2,8.5,2.975,Thu,2023,May
CUS1296,44400,Chicago,Michigan Avenue,Loop Latte Lounge,DES001,Cold Drinks,3.75,1,3.75,1.3125,Fri,2021,Jul
CUS1297,45051,Austin,Central Park,Suburban Sip Spot,TEA001,Coffee Beverages,3.5,2,7,2.45,Fri,2023,May
CUS1298,44237,Chicago,Michigan Avenue,Loop Latte Lounge,SKT001,Tea Beverages,3,2,6,2.1,Wed,2021,Feb
CUS1299,44919,Chicago,Madison Street,Park Roaste,DES001,Desserts,4.75,1,4.75,1.6625,Sat,2022,Dec
CUS1300,44467,New York,Central Park,TSQ Brew,SPC001,Tea Beverages,3,2,6,2.1,Tue,2021,Sep
CUS1301,45246,New York,Central Park,C P Coffee ,TEA001,Specialty Drinks,3,2,6,2.1,Thu,2023,Nov
CUS1302,44797,New York,Brooklyn,Beanery,COF001,Coffee Beverages,4.5,1,4.5,1.575,Wed,2022,Aug
CUS1303,45106,Los Angeles,Capitol Hill,Espresso,COF001,Coffee Beverages,2.5,1,2.5,0.875,Thu,2023,Jun
CUS1304,44675,Los Angeles,Capitol Hill,Espresso,CLD001,Sandwiches ,3.1,1,3.1,1.085,Sun,2022,Apr
CUS1305,44488,Los Angeles,Capitol Hill,Espresso,COF001,Coffee Beverages,2.5,1,2.5,0.875,Tue,2021,Oct
CUS1306,44796,Chicago,Madison Street,Park Brew,DES001,Tea Beverages,3,2,6,2.1,Tue,2022,Aug
CUS1307,44683,Austin,Central Park,Delight Café,CLD001,Cold Drinks,4.25,2,8.5,2.975,Mon,2022,May
CUS1308,44547,Los Angeles,Venice Beach,Beach Cafe,DES001,Desserts,4.25,2,8.5,2.975,Fri,2021,Dec
CUS1309,44265,Chicago,Michigan Avenue,Loop Latte Lounge,SND001,Desserts,4,1,4,1.4,Wed,2021,Mar
CUS1310,44879,New York,Central Park,TSQ Brew,SND001,Cold Drinks,3,2,6,2.1,Mon,2022,Nov
CUS1311,44795,Chicago,Michigan Avenue,Magnificent Mile Cafe,DES001,Desserts,3.1,1,3.1,1.085,Mon,2022,Aug
CUS1312,44424,New York,Central Park,TSQ Brew,SKT001,Coffee Beverages,2.5,1,2.5,0.875,Mon,2021,Aug
CUS1313,44741,New York,Brooklyn,Beanery,SND001,Coffee Beverages,3,1,3,1.05,Wed,2022,Jun
CUS1314,44740,New York,Central Park,TSQ Brew,CLD001,Specialty Drinks,2.45,2,4.9,1.715,Tue,2022,Jun
CUS1315,44883,Chicago,Madison Street,Park Roaste,SND001,Cold Drinks,4.75,2,9.5,3.325,Fri,2022,Nov
CUS1316,44223,New York,Brooklyn,Beanery,SKT001,Snacks,2.5,2,5,1.75,Wed,2021,Jan
CUS1317,45260,Chicago,Madison Street,Park Roaste,SPC001,Sandwiches ,3,1,3,1.05,Thu,2023,Nov
CUS1318,44719,Los Angeles,Capitol Hill,Espresso,SPC001,Snacks,2.5,1,2.5,0.875,Tue,2022,Jun
CUS1319,44573,Los Angeles,Capitol Hill,Espresso,COF001,Coffee Beverages,3,1,3,1.05,Wed,2022,Jan
CUS1320,44592,Los Angeles,Capitol Hill,Espresso,SPC001,Coffee Beverages,3.5,1,3.5,1.225,Mon,2022,Jan
CUS1321,44528,New York,Brooklyn,Beanery,SND001,Coffee Beverages,3,2,6,2.1,Sun,2021,Nov
CUS1322,45279,Los Angeles,Venice Beach,Beach Cafe,COF001,Specialty Drinks,3,2,6,2.1,Tue,2023,Dec
CUS1323,45079,Chicago,Michigan Avenue,Magnificent Mile Cafe,SPC001,Specialty Drinks,2.45,2,4.9,1.715,Fri,2023,Jun
CUS1324,44279,Austin,Zilker Park,Lakeside Brew ,DES001,Desserts,3,2,6,2.1,Wed,2021,Mar
CUS1325,44620,New York,Central Park,C P Coffee ,DES001,Desserts,3,1,3,1.05,Mon,2022,Feb
CUS1326,44465,New York,Brooklyn,Sip & Savor,DES001,Sandwiches ,4.25,2,8.5,2.975,Sun,2021,Sep
CUS1327,44687,Chicago,Michigan Avenue,Loop Latte Lounge,SND001,Sandwiches ,3.75,1,3.75,1.3125,Fri,2022,May
CUS1328,44822,New York,Brooklyn,Beanery,TEA001,Desserts,2.2,2,4.4,1.54,Sun,2022,Sep
CUS1329,44983,Austin,Central Park,Suburban Sip Spot,CLD001,Desserts,3,2,6,2.1,Sun,2023,Feb
CUS1330,44605,Chicago,Michigan Avenue,Magnificent Mile Cafe,SKT001,Snacks,2,1,2,0.7,Sun,2022,Feb
CUS1331,44263,Austin,Zilker Park,Lakeside Brew ,CLD001,Desserts,4.75,1,4.75,1.6625,Mon,2021,Mar
CUS1332,44327,New York,Brooklyn,Sip & Savor,CLD001,Desserts,3.75,1,3.75,1.3125,Tue,2021,May
CUS1333,44451,Seattle,Capitol Hill,Brew Cafe,COF001,Snacks,3.5,1,3.5,1.225,Sun,2021,Sep
CUS1334,44456,Los Angeles,Venice Beach,Coffee House,COF001,Specialty Drinks,3,1,3,1.05,Fri,2021,Sep
CUS1335,44598,Chicago,Madison Street,Park Roaste,SPC001,Coffee Beverages,2.5,2,5,1.75,Sun,2022,Feb
CUS1336,44685,Austin,Central Park,Suburban Sip Spot,SKT001,Tea Beverages,3,2,6,2.1,Wed,2022,May
CUS1337,45281,Chicago,Madison Street,Park Roaste,TEA001,Sandwiches ,3.75,2,7.5,2.625,Thu,2023,Dec
CUS1338,44753,Chicago,Madison Street,Park Brew,TEA001,Tea Beverages,4.75,1,4.75,1.6625,Mon,2022,Jul
CUS1339,44409,Chicago,Madison Street,Park Brew,DES001,Specialty Drinks,2.5,1,2.5,0.875,Sun,2021,Aug
CUS1340,44531,Chicago,Michigan Avenue,Magnificent Mile Cafe,TEA001,Desserts,3,2,6,2.1,Wed,2021,Dec
CUS1341,44947,Austin,Zilker Park,Lakeside Brew ,CLD001,Sandwiches ,4.25,2,8.5,2.975,Sat,2023,Jan
CUS1342,44810,New York,Brooklyn,Sip & Savor,SND001,Specialty Drinks,3,1,3,1.05,Tue,2022,Sep
CUS1343,44576,Seattle,Pike Place,Perk Café,COF001,Cold Drinks,2.5,2,5,1.75,Sat,2022,Jan
CUS1344,44395,New York,Brooklyn,Beanery,SPC001,Cold Drinks,3.5,2,7,2.45,Sun,2021,Jul
CUS1345,44773,Seattle,Pike Place,Perk Café,COF001,Specialty Drinks,3.5,1,3.5,1.225,Sun,2022,Jul
CUS1346,44945,Seattle,Capitol Hill,Brew Cafe,SKT001,Tea Beverages,3,1,3,1.05,Thu,2023,Jan
CUS1347,44653,New York,Central Park,C P Coffee ,SKT001,Desserts,3.1,1,3.1,1.085,Sat,2022,Apr
CUS1348,44303,Chicago,Michigan Avenue,Magnificent Mile Cafe,TEA001,Sandwiches ,3.25,1,3.25,1.1375,Sat,2021,Apr
CUS1349,44684,Chicago,Michigan Avenue,Magnificent Mile Cafe,SPC001,Cold Drinks,3,1,3,1.05,Tue,2022,May
CUS1350,44543,Seattle,Pike Place,Perk Café,TEA001,Cold Drinks,2.2,2,4.4,1.54,Mon,2021,Dec
CUS1351,44281,Los Angeles,Capitol Hill,Espresso,DES001,Cold Drinks,2.45,1,2.45,0.8575,Fri,2021,Mar
CUS1352,44430,Los Angeles,Capitol Hill,Espresso,SND001,Snacks,2.5,2,5,1.75,Sun,2021,Aug
CUS1353,44941,Austin,Zilker Park,Lakeside Brew ,DES001,Cold Drinks,2,2,4,1.4,Sun,2023,Jan
CUS1354,44521,Los Angeles,Hollywood Hills,Hills Cafe,SPC001,Sandwiches ,3.5,1,3.5,1.225,Sun,2021,Nov
CUS1355,44877,Los Angeles,Venice Beach,Beach Cafe,CLD001,Specialty Drinks,4.25,2,8.5,2.975,Sat,2022,Nov
CUS1356,44614,Chicago,Madison Street,Park Brew,DES001,Specialty Drinks,3.5,1,3.5,1.225,Tue,2022,Feb
CUS1357,44540,Austin,Central Park,Delight Café,SKT001,Sandwiches ,3,2,6,2.1,Fri,2021,Dec
CUS1358,44555,Austin,Central Park,Suburban Sip Spot,COF001,Tea Beverages,2.5,1,2.5,0.875,Sat,2021,Dec
CUS1359,44303,New York,Central Park,C P Coffee ,SPC001,Specialty Drinks,3.75,1,3.75,1.3125,Sat,2021,Apr
CUS1360,44814,New York,Brooklyn,Sip & Savor,CLD001,Desserts,2.5,2,5,1.75,Sat,2022,Sep
CUS1361,44846,Los Angeles,Hollywood Hills,Hills Cafe,SKT001,Desserts,3.75,2,7.5,2.625,Wed,2022,Oct
CUS1362,44355,New York,Central Park,TSQ Brew,SND001,Specialty Drinks,3.1,2,6.2,2.17,Tue,2021,Jun
CUS1363,44530,Chicago,Madison Street,Park Roaste,SKT001,Desserts,4.25,2,8.5,2.975,Tue,2021,Nov
CUS1364,45074,Seattle,Pike Place,Perk Café,COF001,Cold Drinks,3.25,1,3.25,1.1375,Sun,2023,May
CUS1365,44810,Chicago,Michigan Avenue,Magnificent Mile Cafe,SND001,Cold Drinks,3.5,2,7,2.45,Tue,2022,Sep
CUS1366,44543,Los Angeles,Capitol Hill,Espresso,CLD001,Tea Beverages,3,1,3,1.05,Mon,2021,Dec
CUS1367,44499,New York,Central Park,TSQ Brew,CLD001,Coffee Beverages,2.2,2,4.4,1.54,Sat,2021,Oct
CUS1368,44815,Chicago,Michigan Avenue,Magnificent Mile Cafe,SPC001,Snacks,2.5,1,2.5,0.875,Sun,2022,Sep
CUS1369,44531,Austin,Central Park,Suburban Sip Spot,SPC001,Snacks,3.75,1,3.75,1.3125,Wed,2021,Dec
CUS1370,44874,Los Angeles,Capitol Hill,Espresso,CLD001,Sandwiches ,4.25,1,4.25,1.4875,Wed,2022,Nov
CUS1371,45086,Austin,Zilker Park,Lakeside Brew ,DES001,Coffee Beverages,2.45,2,4.9,1.715,Fri,2023,Jun
CUS1372,44907,Austin,Central Park,Suburban Sip Spot,SKT001,Specialty Drinks,2.5,1,2.5,0.875,Mon,2022,Dec
CUS1373,45150,Chicago,Michigan Avenue,Magnificent Mile Cafe,TEA001,Snacks,2.5,2,5,1.75,Sat,2023,Aug
CUS1374,45238,Los Angeles,Hollywood Hills,Hills Cafe,DES001,Specialty Drinks,2.5,2,5,1.75,Wed,2023,Nov
CUS1375,44988,Los Angeles,Hollywood Hills,Hills Cafe,CLD001,Specialty Drinks,2.5,2,5,1.75,Fri,2023,Mar
CUS1376,44796,Seattle,Pike Place,Perk Café,CLD001,Snacks,2.5,2,5,1.75,Tue,2022,Aug
CUS1377,45059,Seattle,Capitol Hill,Brew Cafe,DES001,Sandwiches ,2.5,2,5,1.75,Sat,2023,May
CUS1378,45142,New York,Central Park,C P Coffee ,SKT001,Tea Beverages,3,1,3,1.05,Fri,2023,Aug
CUS1379,45263,New York,Central Park,C P Coffee ,COF001,Tea Beverages,2.45,2,4.9,1.715,Sun,2023,Dec
CUS1380,44926,Austin,Zilker Park,Lakeside Brew ,DES001,Tea Beverages,2.5,2,5,1.75,Sat,2022,Dec
CUS1381,44980,Austin,Central Park,Suburban Sip Spot,TEA001,Cold Drinks,2.5,2,5,1.75,Thu,2023,Feb
CUS1382,44746,Los Angeles,Hollywood Hills,Hills Cafe,DES001,Tea Beverages,2.55,1,2.55,0.8925,Mon,2022,Jul
CUS1383,44946,Chicago,Madison Street,Park Roaste,SND001,Specialty Drinks,3.75,2,7.5,2.625,Fri,2023,Jan
CUS1384,44460,New York,Central Park,C P Coffee ,COF001,Coffee Beverages,3.75,2,7.5,2.625,Tue,2021,Sep
CUS1385,45031,New York,Brooklyn,Beanery,DES001,Snacks,2,1,2,0.7,Sat,2023,Apr
CUS1386,44674,Los Angeles,Hollywood Hills,Hills Cafe,TEA001,Desserts,2,1,2,0.7,Sat,2022,Apr
CUS1387,44802,Chicago,Madison Street,Park Brew,COF001,Sandwiches ,2.5,1,2.5,0.875,Mon,2022,Aug
CUS1388,44541,Austin,Central Park,Delight Café,SKT001,Desserts,2.55,1,2.55,0.8925,Sat,2021,Dec
CUS1389,44871,Austin,Central Park,Suburban Sip Spot,SKT001,Coffee Beverages,3,2,6,2.1,Sun,2022,Nov
CUS1390,44280,Austin,Zilker Park,Lakeside Brew ,SND001,Coffee Beverages,2.5,1,2.5,0.875,Thu,2021,Mar
CUS1391,44422,New York,Brooklyn,Sip & Savor,COF001,Desserts,3.5,2,7,2.45,Sat,2021,Aug
CUS1392,45226,Seattle,Capitol Hill,Brew Cafe,DES001,Tea Beverages,3.75,1,3.75,1.3125,Fri,2023,Oct
CUS1393,44669,New York,Central Park,C P Coffee ,SND001,Snacks,3.1,1,3.1,1.085,Mon,2022,Apr
CUS1394,44278,Austin,Central Park,Delight Café,SPC001,Cold Drinks,2,1,2,0.7,Tue,2021,Mar
CUS1395,44422,Los Angeles,Venice Beach,Coffee House,COF001,Desserts,3.75,1,3.75,1.3125,Sat,2021,Aug
CUS1396,44251,Austin,Central Park,Suburban Sip Spot,DES001,Specialty Drinks,3.5,1,3.5,1.225,Wed,2021,Feb
CUS1397,44471,Chicago,Michigan Avenue,Loop Latte Lounge,SPC001,Cold Drinks,3.5,1,3.5,1.225,Sat,2021,Oct
CUS1398,45091,Austin,Zilker Park,Lakeside Brew ,CLD001,Desserts,2.5,1,2.5,0.875,Wed,2023,Jun
CUS1399,44648,Seattle,Capitol Hill,Brew Cafe,TEA001,Snacks,2.5,1,2.5,0.875,Mon,2022,Mar
CUS1400,45054,Austin,Central Park,Delight Café,COF001,Specialty Drinks,2.5,2,5,1.75,Mon,2023,May
CUS1401,44694,Austin,Central Park,Delight Café,DES001,Snacks,2.5,2,5,1.75,Fri,2022,May
CUS1402,44518,Austin,Zilker Park,Lakeside Brew ,COF001,Specialty Drinks,2.5,1,2.5,0.875,Thu,2021,Nov
CUS1403,44748,New York,Central Park,TSQ Brew,TEA001,Snacks,3.25,1,3.25,1.1375,Wed,2022,Jul
CUS1404,44871,Austin,Central Park,Suburban Sip Spot,SND001,Coffee Beverages,2.5,2,5,1.75,Sun,2022,Nov
CUS1405,44580,New York,Brooklyn,Sip & Savor,SND001,Desserts,3,1,3,1.05,Wed,2022,Jan
CUS1406,45221,New York,Brooklyn,Sip & Savor,CLD001,Specialty Drinks,3.75,1,3.75,1.3125,Sun,2023,Oct
CUS1407,45191,Chicago,Madison Street,Park Brew,DES001,Coffee Beverages,2.5,1,2.5,0.875,Fri,2023,Sep
CUS1408,44368,Los Angeles,Venice Beach,Coffee House,TEA001,Tea Beverages,2.5,2,5,1.75,Mon,2021,Jun
CUS1409,44413,Los Angeles,Capitol Hill,Espresso,COF001,Coffee Beverages,2.5,1,2.5,0.875,Thu,2021,Aug
CUS1410,44294,New York,Brooklyn,Beanery,SPC001,Sandwiches ,2,1,2,0.7,Thu,2021,Apr
CUS1411,44946,Seattle,Capitol Hill,Brew Cafe,CLD001,Coffee Beverages,3.5,1,3.5,1.225,Fri,2023,Jan
CUS1412,44946,Chicago,Michigan Avenue,Magnificent Mile Cafe,SND001,Snacks,3.25,1,3.25,1.1375,Fri,2023,Jan
CUS1413,44800,Chicago,Michigan Avenue,Loop Latte Lounge,SKT001,Specialty Drinks,3.75,2,7.5,2.625,Sat,2022,Aug
CUS1414,44341,Los Angeles,Hollywood Hills,Hills Cafe,TEA001,Tea Beverages,2.5,2,5,1.75,Tue,2021,May
CUS1415,44974,Los Angeles,Hollywood Hills,Hills Cafe,DES001,Coffee Beverages,2.5,1,2.5,0.875,Fri,2023,Feb
CUS1416,44679,Austin,Central Park,Delight Café,COF001,Snacks,3.75,2,7.5,2.625,Thu,2022,Apr
CUS1417,44700,Chicago,Madison Street,Park Brew,DES001,Tea Beverages,3,2,6,2.1,Thu,2022,May
CUS1418,44401,New York,Brooklyn,Beanery,DES001,Cold Drinks,3.5,1,3.5,1.225,Sat,2021,Jul
CUS1419,44657,Seattle,Pike Place,Perk Café,SKT001,Specialty Drinks,4.5,1,4.5,1.575,Wed,2022,Apr
CUS1420,45232,Austin,Zilker Park,Lakeside Brew ,DES001,Desserts,3.75,2,7.5,2.625,Thu,2023,Nov
CUS1421,45166,New York,Brooklyn,Sip & Savor,SPC001,Specialty Drinks,2.2,2,4.4,1.54,Mon,2023,Aug
CUS1422,45006,Seattle,Capitol Hill,Brew Cafe,SKT001,Desserts,3.1,1,3.1,1.085,Tue,2023,Mar
CUS1423,44659,Los Angeles,Venice Beach,Coffee House,SPC001,Cold Drinks,4,2,8,2.8,Fri,2022,Apr
CUS1424,44348,Chicago,Michigan Avenue,Loop Latte Lounge,SKT001,Sandwiches ,2.2,1,2.2,0.77,Tue,2021,Jun
CUS1425,44221,Chicago,Michigan Avenue,Magnificent Mile Cafe,SPC001,Coffee Beverages,2.5,1,2.5,0.875,Mon,2021,Jan
CUS1426,45208,Chicago,Michigan Avenue,Loop Latte Lounge,SKT001,Tea Beverages,2.45,2,4.9,1.715,Mon,2023,Oct
CUS1427,44406,Los Angeles,Capitol Hill,Espresso,CLD001,Cold Drinks,3.5,1,3.5,1.225,Thu,2021,Jul
CUS1428,44412,Chicago,Michigan Avenue,Magnificent Mile Cafe,DES001,Snacks,4.25,2,8.5,2.975,Wed,2021,Aug
CUS1429,44629,New York,Brooklyn,Sip & Savor,COF001,Tea Beverages,2,2,4,1.4,Wed,2022,Mar
CUS1430,44282,Austin,Central Park,Suburban Sip Spot,CLD001,Sandwiches ,3,2,6,2.1,Sat,2021,Mar
CUS1431,44393,Austin,Central Park,Delight Café,TEA001,Cold Drinks,4.5,1,4.5,1.575,Fri,2021,Jul
